Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
17-February-2022,168.50,172.40,168.50,171.70,170.845503674313091765,799197,6640,136539214.00,139572,17.46,3.90,3.20
16-February-2022,164.80,169.05,164.60,168.50,166.862024824704975767,942126,5757,157205052.00,329549,34.98,4.45,3.70
15-February-2022,169.80,169.80,156.50,164.05,164.279563599041191105,1539410,15945,252893603.00,454031,29.49,13.30,-5.75
14-February-2022,169.60,176.40,165.30,166.45,169.766002503257856089,2678909,23433,454787672.00,1197007,44.68,11.10,-3.15
11-February-2022,168.35,170.50,166.80,168.25,168.436695567163208005,599413,6489,100963145.00,173497,28.94,3.70,-0.10
10-February-2022,165.25,170.35,165.25,169.20,169.164585507400979408,2887253,17631,488420957.00,1865997,64.63,5.10,3.95
9-February-2022,167.90,169.55,163.10,164.10,164.070145870090256587,1647082,5198,270236984.00,373124,22.65,6.45,-3.80
8-February-2022,172.80,172.95,166.50,166.90,169.452180174604402601,504111,8029,85422708.00,135721,26.92,6.45,-5.90
7-February-2022,171.40,173.20,169.25,172.10,171.691499717464493121,631779,8946,108471084.00,342149,54.16,3.95,0.70
4-February-2022,170.00,172.70,169.05,169.60,170.533284547137656337,706484,5721,120479037.00,157720,22.32,3.65,-0.40
3-February-2022,170.70,171.25,166.00,167.40,168.273602056513260959,636417,7797,107092181.00,271475,42.66,5.25,-3.30
2-February-2022,170.60,173.95,170.60,171.35,172.277179191453198980,395376,4209,68114262.00,86783,21.95,3.35,0.75
1-February-2022,174.70,174.75,168.60,170.60,170.332754993441081107,1616120,9654,275278172.00,1073709,66.44,6.15,-4.10
31-January-2022,173.00,174.80,170.25,172.55,173.350311582807456819,3854834,16581,668236675.00,2794919,72.50,4.55,-0.45
28-January-2022,168.00,174.70,166.75,168.95,171.380042202214275456,3356222,18428,575189468.00,2020048,60.19,7.95,0.95
27-January-2022,167.00,168.75,164.80,165.60,166.442010264406150131,2067728,10686,344156805.00,1298264,62.79,3.95,-1.40
25-January-2022,163.90,166.65,163.15,165.10,164.962172733627174381,1380565,6678,227741002.00,844341,61.16,3.50,1.20
24-January-2022,166.70,168.25,163.75,165.50,166.076378368993224738,1549313,10149,257304292.00,786045,50.74,4.50,-1.20
21-January-2022,165.00,166.35,162.25,163.60,164.333017971992308787,554919,7549,91191514.00,214721,38.69,4.10,-1.40
20-January-2022,170.80,171.00,166.60,166.85,169.206333732212269636,888323,6159,150309878.00,448014,50.43,4.40,-3.95
19-January-2022,165.10,170.90,165.10,170.15,168.450065894233249023,1267941,9983,213584745.00,371143,29.27,5.80,5.05
18-January-2022,168.00,168.10,163.40,163.80,165.640250953602302393,654623,9001,108431918.00,268495,41.02,4.70,-4.20
17-January-2022,162.45,168.20,162.40,165.85,166.084980697059318987,1151638,9628,191269775.00,258658,22.46,5.80,3.40
14-January-2022,162.50,163.20,160.20,161.00,161.319909223573017872,360446,4191,58147116.00,138431,38.41,3.00,-1.50
13-January-2022,165.00,165.45,163.05,163.90,164.159690017939554057,357311,3363,58656063.00,167797,46.96,2.40,-1.10
12-January-2022,162.60,165.60,161.40,164.90,163.895589705174014793,1409679,15346,231040171.00,885974,62.85,4.20,2.30
11-January-2022,158.00,161.60,157.80,160.95,159.495347156025739421,1345951,13863,214672922.00,857973,63.74,3.80,2.95
10-January-2022,158.45,159.30,156.40,158.40,157.287312820461813136,1005385,5456,158134305.00,703528,69.98,2.90,-0.05
7-January-2022,151.90,157.50,151.40,157.00,155.443726628239230219,952271,8899,148024553.00,245627,25.79,6.10,5.10
6-January-2022,149.65,151.30,148.40,150.70,149.706813407547111949,260868,3048,39053717.00,119523,45.82,2.90,1.05
5-January-2022,148.70,151.00,147.50,150.25,148.976908056512087463,426599,4351,63553400.00,111430,26.12,3.50,1.55
4-January-2022,143.20,148.60,143.20,147.70,147.068339875649156993,640446,5844,94189330.00,138342,21.60,5.40,4.50
3-January-2022,142.35,143.40,141.30,143.05,142.879480866929458809,140542,2339,20080568.00,46529,33.11,2.10,0.70
31-December-2021,139.45,142.95,139.45,142.35,141.771658693654989103,336343,5188,47683905.00,197308,58.66,3.50,2.90
30-December-2021,139.40,141.15,138.50,140.50,139.868324131340748015,301384,3156,42154075.00,100749,33.43,2.65,1.10
29-December-2021,140.00,140.80,137.35,138.85,138.847358398116857860,395934,3129,54974390.00,77222,19.50,3.45,-1.15
28-December-2021,139.55,140.45,138.50,139.45,139.262818103855307913,415116,5929,57810224.00,100219,24.14,1.95,-0.10
27-December-2021,136.60,138.00,136.10,137.40,137.448754843677029295,158454,2601,21779305.00,41280,26.05,1.90,0.80
24-December-2021,141.40,141.55,137.20,138.40,138.595795194716964592,273782,4740,37945034.00,75787,27.68,4.35,-3.00
23-December-2021,138.00,140.95,137.80,140.50,139.764093767867352773,367290,2743,51333954.00,82892,22.57,3.15,2.50
22-December-2021,137.15,138.35,135.35,136.65,136.207020120000388980,205666,2208,28013153.00,38834,18.88,3.00,-0.50
21-December-2021,135.80,136.80,133.90,135.90,135.303838754283652979,332660,3413,45010175.00,84294,25.34,2.90,0.10
20-December-2021,138.00,138.00,131.75,133.95,134.461382911023975385,884699,13438,118957851.00,369791,41.80,6.25,-4.05
17-December-2021,144.50,145.25,138.40,139.45,141.307849826939488009,565987,9294,79978406.00,203652,35.98,6.85,-5.05
16-December-2021,144.85,146.25,144.55,145.40,145.349810009155209151,370281,4372,53820273.00,149705,40.43,1.70,0.55
15-December-2021,145.85,147.70,143.60,143.95,145.346682917898675574,398739,3845,57955391.00,90194,22.62,4.10,-1.90
14-December-2021,144.30,147.40,144.00,146.85,145.560819982687024049,398545,5286,58012537.00,118216,29.66,3.40,2.55
13-December-2021,148.85,150.50,145.45,146.00,148.122486672662431802,352471,3507,52208881.00,67887,19.26,5.05,-2.85
10-December-2021,145.95,147.95,145.60,147.45,146.940313742344471902,297824,2543,43762352.00,62272,20.91,2.35,1.50
9-December-2021,149.75,149.80,146.40,147.30,147.881903272933812313,341559,5087,50510395.00,113402,33.20,3.40,-2.45
8-December-2021,146.95,150.25,146.85,148.45,148.518200209813186208,599581,8015,89048691.00,172717,28.81,3.40,1.50
7-December-2021,144.35,146.20,144.35,145.90,145.732738223553153415,385027,2559,56111039.00,117882,30.62,1.85,1.55
6-December-2021,145.85,146.00,142.25,143.10,143.977170576420206920,395805,3930,56986884.00,90801,22.94,3.75,-2.75
3-December-2021,143.95,146.80,143.50,145.80,145.772726718063985513,409749,3555,59730229.00,85474,20.86,3.30,1.85
2-December-2021,140.85,144.55,140.40,143.95,142.833243619301043052,393844,3132,56254016.00,53864,13.68,4.15,3.10
1-December-2021,141.50,143.75,139.60,142.20,141.211693724241697376,733744,8620,103613233.00,193244,26.34,4.15,0.70
30-November-2021,143.25,147.75,141.10,142.15,143.823129140510473544,978895,9389,140787742.00,215757,22.04,6.65,-1.10
29-November-2021,143.00,146.00,141.90,144.15,144.053313688576027939,1612644,17647,232306712.00,615042,38.14,4.10,1.15
26-November-2021,152.90,152.90,146.40,147.15,149.025443589985984323,1216495,10569,181288707.00,413436,33.99,6.50,-5.75
25-November-2021,154.80,155.85,152.55,155.00,153.886185875714028851,578408,5144,89009001.00,159301,27.54,3.30,0.20
24-November-2021,149.00,155.80,149.00,153.40,153.594219418665298584,2459891,21663,377825038.00,590196,23.99,6.80,4.40
23-November-2021,146.55,147.65,143.45,146.70,145.841638846230887360,1198160,9803,174741618.00,315475,26.33,4.20,0.15
22-November-2021,151.20,153.65,146.10,146.55,149.220777936261699757,1536784,16399,229320104.00,326956,21.28,7.55,-4.65
18-November-2021,157.00,157.00,153.80,154.30,154.831627830891708168,880288,16402,136296424.00,534296,60.70,3.20,-2.70
17-November-2021,157.00,159.20,156.65,157.30,157.995645891368607430,939802,7538,148484624.00,534570,56.88,2.55,0.30
16-November-2021,159.50,159.60,156.80,157.15,158.176575023929921587,827416,8835,130877829.00,303808,36.72,2.80,-2.35
15-November-2021,157.40,162.15,156.55,157.80,158.958507610100150403,2841027,22697,451605412.00,815263,28.70,5.60,0.40
12-November-2021,154.00,155.60,153.35,154.65,154.596934567332749730,592869,6508,91655730.00,177628,29.96,2.25,0.65
11-November-2021,157.00,157.00,153.10,153.50,153.985088930007172260,331834,3450,51097488.00,70229,21.16,3.90,-3.50
10-November-2021,156.90,158.65,156.50,157.60,157.545278380255781243,752909,4075,118617258.00,433562,57.58,2.15,0.70
9-November-2021,155.40,158.10,155.15,156.60,156.262866937485065161,1088060,10535,170023375.00,600163,55.16,2.95,1.20
8-November-2021,152.25,155.45,151.70,154.95,153.758550412904369158,1151114,9044,176993620.00,509122,44.23,3.75,2.70
4-November-2021,151.95,152.80,151.40,152.00,152.210988043717450304,68165,1581,10375462.00,28156,41.31,1.40,0.05
3-November-2021,151.80,154.15,149.90,151.95,151.904446010062908766,481173,4159,73092318.00,83278,17.31,4.25,0.15
2-November-2021,155.00,155.00,151.45,152.80,153.326993654490418430,2401068,9210,368148538.00,593818,24.73,3.55,-2.20
1-November-2021,150.25,153.60,148.50,153.15,150.805690449271953320,527164,3908,79499331.00,153494,29.12,5.10,2.90
29-October-2021,150.30,151.75,146.00,148.95,149.054867185627833494,922227,6523,137462423.00,126520,13.72,5.75,-1.35
28-October-2021,150.40,156.50,149.00,150.15,152.214280549994697994,1244812,7683,189478163.00,273014,21.93,7.50,-0.25
27-October-2021,163.00,163.60,156.95,157.80,160.116555041640140835,615752,4583,98592089.00,179114,29.09,6.65,-5.20
26-October-2021,163.25,163.90,160.40,163.05,162.628667001610984109,1291757,7741,210076719.00,477687,36.98,3.50,-0.20
25-October-2021,159.00,162.90,158.95,161.25,160.816793428360281273,1428928,12940,229795619.00,398459,27.89,3.95,2.25
22-October-2021,156.00,158.35,154.55,156.95,156.823678646281159010,1294449,11019,203000254.00,416916,32.21,3.80,0.95
21-October-2021,158.00,160.30,154.60,155.20,157.719530082687298073,1022648,8366,161291562.00,142720,13.96,5.70,-2.80
20-October-2021,160.15,160.15,153.70,154.90,158.049246343214386976,2923811,5090,462106125.00,2431743,83.17,6.45,-5.25
19-October-2021,163.15,163.25,158.00,158.55,160.235105259315145172,1027225,11424,164597506.00,410733,39.98,5.25,-4.60
18-October-2021,163.90,165.50,161.20,162.15,163.307089237218406038,1398867,8872,228444898.00,548015,39.18,4.30,-1.75
14-October-2021,161.00,161.80,158.65,159.00,159.676575873575417927,733022,5272,117046443.00,211423,28.84,3.15,-2.00
13-October-2021,163.15,163.70,159.80,160.00,161.057312915641977404,1195891,14802,192606991.00,520703,43.54,3.90,-3.15
12-October-2021,165.10,165.75,162.80,163.65,163.745634883542631368,952151,9338,155910570.00,522145,54.84,2.95,-1.45
11-October-2021,163.10,166.10,161.60,165.05,162.642571692421409605,4183113,14760,680352256.00,3195289,76.39,4.50,1.95
8-October-2021,164.80,166.55,160.40,160.95,162.807797049444668533,2075067,17505,337837087.00,609289,29.36,6.15,-3.85
7-October-2021,170.90,170.90,159.50,160.40,163.231002338981890430,2950429,30472,481601483.00,1125823,38.16,11.40,-10.50
6-October-2021,166.00,172.80,166.00,168.10,169.154436434946335229,5884680,47077,995419729.00,970561,16.49,6.80,2.10
5-October-2021,149.65,164.70,149.25,163.70,158.897692811963700699,8327323,48832,1323192412.00,1706716,20.50,15.45,14.05
4-October-2021,148.30,148.55,147.00,147.60,147.703634789108165263,885691,5763,130819780.00,188715,21.31,1.55,-0.70
1-October-2021,145.80,149.60,144.20,146.15,146.553772136148845675,3160159,23481,463133222.00,508573,16.09,5.40,0.35
30-September-2021,145.00,146.00,141.35,144.50,143.766556298533735305,2086049,14598,299904081.00,327570,15.70,4.65,-0.50
29-September-2021,141.40,148.70,139.35,144.75,144.222944946805239881,3496491,25003,504274229.00,770451,22.03,9.35,3.35
28-September-2021,142.00,143.60,141.00,142.25,142.240999808350925547,2734164,19931,388910221.00,604934,22.12,2.60,0.25
27-September-2021,139.40,140.65,137.55,140.05,139.330575251099653169,1573678,10008,219261461.00,291953,18.55,3.10,0.65
24-September-2021,138.70,139.90,134.50,136.05,137.311502993842851494,1416240,10976,194466043.00,367742,25.97,5.40,-2.65
23-September-2021,135.00,138.35,134.05,137.85,134.650081723325479636,3713750,11687,500056741.00,3001846,80.83,4.30,2.85
22-September-2021,134.70,135.20,132.50,133.65,133.872485136608652021,1783745,6415,238794376.00,305171,17.11,2.70,-1.05
21-September-2021,129.00,135.85,129.00,135.10,133.613641799809369803,5255201,30380,702166544.00,1826273,34.75,6.85,6.10
20-September-2021,125.00,129.40,123.95,128.50,128.051153517461432063,2073484,7020,265512018.00,316958,15.29,5.45,3.50
17-September-2021,128.50,129.65,124.75,127.65,126.921181320395245156,1667016,12733,211579640.00,498442,29.90,4.90,-0.85
16-September-2021,129.70,131.25,127.40,128.70,129.229258958384804537,1461173,13107,188826304.00,587195,40.19,3.85,-1.00
15-September-2021,124.00,130.65,124.00,128.45,128.865950028476510804,2419538,14952,311796063.00,627650,25.94,6.65,4.45
14-September-2021,123.80,125.35,122.90,123.90,124.230593610590416892,695119,4189,86355046.00,209077,30.08,2.45,0.10
13-September-2021,122.50,123.35,121.05,123.00,122.356970229231942578,605762,4506,74119203.00,191453,31.61,2.30,0.50
9-September-2021,119.25,123.70,118.25,122.10,122.089557454143480786,2134920,13867,260651438.00,827916,38.78,5.45,2.85
8-September-2021,118.95,119.50,117.50,118.95,118.815617802050698701,1272932,6247,151244202.00,169113,13.29,2.00,0.00
7-September-2021,122.80,122.80,119.60,119.95,120.976331117013445150,509403,3226,61625706.00,170506,33.47,3.20,-2.85
6-September-2021,123.70,124.40,121.15,121.60,122.428800681039202662,582639,6346,71331794.00,159219,27.33,3.25,-2.10
3-September-2021,119.60,123.45,118.85,123.05,121.810999380195331887,2462066,27112,299906720.00,1649319,66.99,4.60,3.45
2-September-2021,119.00,120.10,118.05,118.65,119.020729239342869895,461522,2511,54930685.00,118801,25.74,2.05,-0.35
1-September-2021,121.70,122.20,119.45,119.70,120.428187410644361190,519693,3672,62585686.00,115368,22.20,2.75,-2.00
31-August-2021,120.15,120.95,119.00,120.50,120.021734598282027260,378935,2779,45480436.00,134731,35.56,1.95,0.35
30-August-2021,116.80,120.35,116.80,120.10,119.056581370281377018,712496,4346,84827338.00,412461,57.89,3.55,3.30
27-August-2021,115.95,117.00,115.00,116.40,116.135879400362773589,952109,3163,110574016.00,313844,32.96,2.00,0.45
26-August-2021,115.95,116.20,114.40,115.45,115.255165325885596388,1946005,7787,224287128.00,427679,21.98,1.80,-0.50
25-August-2021,113.45,117.15,113.40,115.65,115.997179081308218126,1243921,5013,144291327.00,286589,23.04,3.75,2.20
24-August-2021,112.70,115.20,112.15,113.15,113.298359093867849096,2663894,8416,301814819.00,183303,6.88,3.05,0.45
23-August-2021,109.80,112.00,108.55,111.60,109.797158783015730176,3268177,13519,358836549.00,332896,10.19,3.45,1.80
20-August-2021,111.70,111.75,108.50,110.30,110.182292066020445264,808598,5735,89093181.00,158030,19.54,3.25,-1.40
18-August-2021,113.85,115.30,112.80,113.10,114.222340731445899667,573795,6773,65540208.00,205676,35.84,2.50,-0.75
17-August-2021,116.40,116.40,112.75,113.85,114.306927761602052184,854504,4117,97675727.00,158753,18.58,3.65,-2.55
16-August-2021,117.00,118.35,114.70,115.45,116.035329126247239296,1904406,9197,220978377.00,413859,21.73,3.65,-1.55
13-August-2021,117.40,117.40,115.35,116.10,115.994050424878651599,784930,2983,91047210.00,150246,19.14,2.05,-1.30
12-August-2021,116.40,117.85,115.35,116.15,116.690656389418777172,1547496,6703,180578324.00,394355,25.48,2.50,-0.25
11-August-2021,115.35,117.20,114.80,117.00,116.209727393316810236,819459,7354,95229107.00,563132,68.72,2.40,1.65
10-August-2021,115.10,115.70,113.85,114.85,114.920368385136797436,898299,6359,103232852.00,413783,46.06,1.85,-0.25
9-August-2021,116.40,116.95,114.30,115.05,115.562739540888368903,396592,2594,45831258.00,76748,19.35,2.65,-1.35
6-August-2021,116.00,118.20,116.00,116.60,117.030880939857246545,340307,2374,39826428.00,70181,20.62,2.20,0.60
5-August-2021,116.00,117.25,114.70,116.80,115.929001836453355546,410574,2846,47597434.00,127341,31.02,2.55,0.80
4-August-2021,117.80,118.45,116.65,117.30,117.347979426503193442,377962,2493,44353077.00,139085,36.80,1.80,-0.50
3-August-2021,116.00,118.10,115.15,117.80,116.877681457614745295,950649,12530,111109651.00,539662,56.77,2.95,1.80
2-August-2021,115.25,117.45,114.90,117.15,116.568196986820677564,449492,3825,52396472.00,145196,32.30,2.55,1.90
30-July-2021,115.00,116.30,113.80,115.25,115.478630443540908028,1159149,4003,133856939.00,145729,12.57,2.50,0.25
29-July-2021,114.60,115.80,113.30,114.75,114.627855111971826642,810695,6261,92928229.00,298514,36.82,2.50,0.15
28-July-2021,115.00,115.15,113.45,114.40,114.469761126732021176,986925,3392,112973069.00,155372,15.74,1.70,-0.60
27-July-2021,115.00,115.85,114.05,114.60,114.973669269592556982,350503,2197,40298616.00,90922,25.94,1.80,-0.40
26-July-2021,115.40,115.60,114.00,114.45,114.577243159643546818,1045523,2604,119793143.00,132556,12.68,1.60,-0.95
23-July-2021,116.50,116.70,114.80,115.20,115.278868896430197916,1293321,4345,149092582.00,499016,38.58,1.90,-1.30
22-July-2021,114.30,115.80,113.90,115.50,114.778361319282341516,956611,8998,109798243.00,367830,38.45,1.90,1.20
20-July-2021,112.15,113.30,111.55,112.65,112.488561520850310258,1417365,4847,159437350.00,300467,21.20,1.75,0.50
19-July-2021,115.05,116.50,114.20,114.60,116.180229685381993422,1671678,4357,194215934.00,1209907,72.38,2.30,-0.45
16-July-2021,117.50,117.50,115.75,116.70,116.656009005555057059,612955,3994,71504884.00,133742,21.82,1.75,-0.80
15-July-2021,119.90,119.90,116.25,116.85,117.225181749000178105,1235220,8032,144798889.00,462527,37.44,3.65,-3.05
14-July-2021,120.60,121.75,119.95,120.65,121.146148299132580541,479814,3748,58127618.00,152984,31.88,1.80,0.05
13-July-2021,119.30,120.75,118.75,120.25,119.761751972448632451,429162,3399,51397193.00,211631,49.31,2.00,0.95
12-July-2021,118.55,119.35,118.00,118.50,118.174638530507030435,1618463,6458,191261280.00,1348611,83.33,1.35,-0.05
9-July-2021,116.85,118.65,116.65,117.90,117.838740207292212781,803021,7015,94626983.00,271930,33.86,2.00,1.05
8-July-2021,119.85,119.85,116.85,117.05,118.180128561375598433,1689621,11398,199679627.00,976913,57.82,3.00,-2.80
7-July-2021,120.15,120.30,117.75,119.95,118.885369956048922227,1256852,11287,149421315.00,332589,26.46,2.55,-0.20
6-July-2021,122.65,125.00,121.05,121.50,122.999819346025664676,2878431,22841,354046493.00,1439706,50.02,3.95,-1.15
5-July-2021,118.70,121.45,118.70,120.95,119.817711896996908508,2002270,20638,239907410.00,1123498,56.11,2.75,2.25
2-July-2021,119.80,120.85,118.00,118.40,119.510897374923713862,1440301,10062,172131665.00,429576,29.83,2.85,-1.40
1-July-2021,118.00,119.65,117.35,118.90,118.192869516895143878,1364031,11132,161218738.00,656879,48.16,2.30,0.90
30-June-2021,120.05,120.95,117.05,117.70,119.522589514759039392,2132693,24480,254904990.00,994132,46.61,3.90,-2.35
29-June-2021,122.80,122.80,119.15,119.45,120.365016142526446539,974135,7180,117251775.00,375317,38.53,3.65,-3.35
28-June-2021,122.80,124.50,121.90,122.35,123.190463866481494306,1646034,11253,202775692.00,308847,18.76,2.60,-0.45
25-June-2021,123.40,124.90,120.40,120.90,122.473920676730728464,3547408,24496,434464966.00,880686,24.83,4.50,-2.50
24-June-2021,124.25,124.60,121.40,122.05,122.637286004490085540,1891278,15551,231941201.00,977594,51.69,3.20,-2.20
23-June-2021,123.75,124.40,121.80,123.45,122.595907772957268241,1020178,9926,125069648.00,306784,30.07,2.60,-0.30
22-June-2021,122.30,124.15,121.50,122.10,123.209567436669959524,1623716,15995,200057346.00,659903,40.64,2.65,-0.20
21-June-2021,119.00,121.95,119.00,120.95,120.636999181884479126,1080532,9814,130352138.00,254000,23.51,2.95,1.95
18-June-2021,124.90,124.90,118.95,120.35,120.858808364219037556,2151211,12581,259992798.00,648267,30.13,5.95,-4.55
17-June-2021,126.25,127.00,123.50,125.00,125.261486874720687061,720518,5570,90253156.00,181113,25.14,3.50,-1.25
16-June-2021,127.00,128.20,126.05,126.65,127.158828214596865927,2140665,15536,272204453.00,686024,32.05,2.15,-0.35
15-June-2021,125.85,128.45,124.85,125.35,126.915620258506636834,2985610,19427,378920545.00,1065293,35.68,3.60,-0.50
14-June-2021,124.05,125.80,121.30,124.85,124.481200487492329622,1993057,21967,248098128.00,903884,45.35,4.50,0.80
11-June-2021,123.90,126.55,122.50,123.55,124.338922416445384793,1056345,6510,131344799.00,246372,23.32,4.05,-0.35
10-June-2021,124.70,124.75,122.55,123.90,123.987326376951110499,698064,4880,86551089.00,151406,21.69,2.20,-0.80
9-June-2021,127.25,128.00,123.10,124.00,125.766016300566544081,2012200,10862,253066378.00,377021,18.74,4.90,-3.25
8-June-2021,126.20,126.20,122.70,124.70,123.979318696141309606,1384874,7669,171695735.00,487239,35.18,3.50,-1.50
7-June-2021,127.00,127.50,124.90,125.10,126.297793520920641255,1503300,9225,189863473.00,566848,37.71,2.60,-1.90
4-June-2021,124.30,126.70,123.35,125.40,125.089251727793732110,4877463,33300,610118197.00,1162699,23.84,3.35,1.10
3-June-2021,118.55,123.90,118.45,122.65,121.156804589205146663,5138319,40830,622542311.00,2260626,44.00,5.45,4.10
2-June-2021,118.00,119.25,116.00,117.75,117.208454359925408727,2442645,23887,286298645.00,854765,34.99,3.25,-0.25
1-June-2021,114.30,118.40,114.25,117.65,117.182800825563037155,3603359,23687,422251700.00,950711,26.38,4.15,3.35
31-May-2021,113.00,114.30,111.35,113.65,113.058098894586984428,1522146,11296,172090933.00,484335,31.82,2.95,0.65
28-May-2021,112.80,115.50,111.85,112.40,113.422833351101234983,1022443,6221,115968382.00,206841,20.23,3.65,-0.40
27-May-2021,113.25,113.65,111.10,111.80,112.576972231202206759,992949,7949,111783192.00,383143,38.59,2.55,-1.45
26-May-2021,115.10,115.45,113.00,113.25,114.103883828742242826,910931,5051,103940765.00,193289,21.22,2.45,-1.85
25-May-2021,114.10,117.10,113.80,114.60,115.260381612268957401,1935682,11984,223107446.00,423448,21.88,3.30,0.50
24-May-2021,114.00,114.00,110.90,113.00,112.582062701358897606,1068366,5659,120278848.00,238833,22.35,3.10,-1.00
21-May-2021,111.50,114.00,111.50,112.70,112.688039865784129491,1002564,8003,112976972.00,216685,21.61,2.50,1.20
20-May-2021,113.80,114.60,111.20,111.80,112.444277868164338857,1056573,7301,118805588.00,284438,26.92,3.40,-2.00
19-May-2021,114.80,115.80,113.40,114.90,114.543711710235289808,1610907,7093,184519267.00,789324,49.00,2.40,0.10
18-May-2021,114.60,117.45,114.35,116.05,115.716623864847184649,1400252,6969,162032434.00,311542,22.25,3.10,1.45
17-May-2021,113.25,115.40,112.30,114.25,113.813208227155737417,1254188,10356,142743160.00,312042,24.88,3.10,1.00
14-May-2021,115.85,116.00,111.60,113.00,112.873775880002517932,1334428,6214,150621927.00,197256,14.78,4.40,-2.85
12-May-2021,118.90,121.15,113.70,115.05,117.800871392026521034,2562796,13948,301899602.00,466888,18.22,7.45,-3.85
11-May-2021,112.40,118.95,110.80,118.05,114.876744992105822809,3061117,13212,351651157.00,738716,24.13,8.15,5.65
10-May-2021,113.00,114.95,112.50,113.85,114.120210117956610202,2864867,19714,326939224.00,1447944,50.54,2.45,0.85
7-May-2021,110.50,112.30,109.65,111.50,110.637693433398717627,1714479,5919,189686002.00,636856,37.15,2.65,1.00
6-May-2021,112.70,112.85,109.50,110.10,111.039092927316561217,1404474,5733,155951519.00,458361,32.64,3.35,-2.60
5-May-2021,112.15,114.00,110.50,111.05,112.097786595868483580,3191419,17528,357751006.00,740971,23.22,3.50,-1.10
4-May-2021,107.55,110.30,107.55,109.65,109.005397595504603348,1705389,6127,185896606.00,131630,7.72,2.75,2.10
3-May-2021,108.15,110.75,106.00,107.65,107.223226372164620609,2682313,13307,287606254.00,369679,13.78,4.75,-0.50
30-April-2021,104.00,112.70,103.45,108.55,109.901607354867386726,7734633,21774,850048599.00,584377,7.56,9.25,4.55
29-April-2021,104.40,105.85,103.60,104.05,104.455668332218220469,632223,4285,66039276.00,102164,16.16,2.25,-0.35
28-April-2021,103.80,104.35,103.30,103.85,103.862544453474770157,1064315,5949,110542464.00,339082,31.86,1.05,0.05
27-April-2021,103.40,104.00,102.80,103.25,103.439624572287422851,312710,2305,32346605.00,85093,27.21,1.20,-0.15
26-April-2021,105.00,105.65,102.00,102.60,103.641242963350753835,664734,6463,68893858.00,175403,26.39,3.65,-2.40
23-April-2021,102.60,103.60,101.50,102.35,102.468683580756417842,799373,6499,81910699.00,212818,26.62,2.10,-0.25
22-April-2021,102.80,104.45,101.55,103.15,103.198343139791916620,1147713,3449,118442080.00,210325,18.33,2.90,0.35
20-April-2021,104.00,104.95,102.15,102.85,103.598355980523694681,2035499,10051,210874350.00,1151480,56.57,2.80,-1.15
19-April-2021,104.00,105.90,101.90,103.10,103.397655317243731877,750464,4908,77596218.00,178227,23.75,4.00,-0.90
16-April-2021,105.20,107.80,104.20,107.30,106.583676186190529761,746676,4216,79583473.00,316239,42.35,3.60,2.10
15-April-2021,103.80,106.80,103.80,105.00,105.085149263391566115,1452332,7092,152618525.00,437741,30.14,3.00,1.20
13-April-2021,98.05,102.50,98.05,102.05,101.597854250368586495,1006548,5549,102263117.00,136460,13.56,4.45,4.00
12-April-2021,101.10,102.25,97.45,98.05,99.458157859211769693,2111185,19749,209974571.00,944585,44.74,4.80,-3.05
9-April-2021,103.80,104.90,103.25,103.80,104.103064051449079015,361678,2851,37651788.00,68723,19.00,1.65,0.00
8-April-2021,104.40,105.65,103.35,103.55,104.580007648306849354,2233174,7828,233545354.00,1488270,66.64,2.30,-0.85
7-April-2021,103.60,105.40,103.50,104.65,104.468808390695962730,597805,2892,62451976.00,109796,18.37,1.90,1.05
6-April-2021,102.10,104.40,101.35,103.85,103.289930986214961550,451504,3191,46635817.00,72695,16.10,3.05,1.75
5-April-2021,102.50,104.40,99.45,103.40,101.888592092864398086,898859,5254,91583478.00,142419,15.84,4.95,0.90
1-April-2021,103.25,104.85,101.30,104.20,102.939226467160646795,1058882,4733,109000494.00,265388,25.06,3.55,0.95
31-March-2021,103.00,104.15,101.90,102.15,102.987025894558321643,1528352,9142,157400427.00,292081,19.11,2.25,-0.85
30-March-2021,104.35,106.30,102.70,103.80,104.792818525803405242,946658,5499,99202960.00,198671,20.99,3.60,-0.55
26-March-2021,103.20,104.10,100.30,102.30,101.927382784318882093,1125532,5849,114722531.00,199945,17.76,3.80,-0.90
25-March-2021,106.40,107.65,101.40,101.95,104.487546443936754626,1359973,10005,142100242.00,356878,26.24,6.25,-4.45
24-March-2021,105.95,106.00,102.90,104.75,104.360464816746797967,1086966,6667,113436277.00,258908,23.82,3.10,-1.20
23-March-2021,109.65,110.30,106.55,107.15,108.326761322512589124,1298740,14577,140688298.00,464181,35.74,3.75,-2.50
22-March-2021,110.65,111.20,108.60,109.65,109.910231220492981942,785830,4399,86370757.00,138264,17.59,2.60,-1.00
19-March-2021,106.25,113.25,104.50,110.35,109.348261197141505602,2211234,10687,241794593.00,556833,25.18,8.75,4.10
18-March-2021,110.10,112.10,107.55,110.00,109.962777339393324898,2268430,13767,249442863.00,603848,26.62,4.55,-0.10
17-March-2021,115.30,115.30,108.75,109.40,111.837452900865963025,1815320,16046,203020765.00,487535,26.86,6.55,-5.90
16-March-2021,113.75,116.25,113.75,115.10,115.163596275582324380,911176,5042,104934305.00,201034,22.06,2.50,1.35
